PC1,spam
-856756.3142703684,1
-856745.1152630666,0
-856756.0231488895,1
-856756.6429324471,0
-792771.01496877,1
-856756.0328084221,1
-817553.9546993804,0
-856756.4739676946,1
-856756.6533444552,0
-856756.0148602687,1
-856573.9493564537,0
-856756.4297112338,1
-856756.6477393137,1
-856732.0134407815,1
6258994.346966254,1
-856755.9986415625,0
-856676.4981291459,0
-856757.097420737,1
1235120.800382692,0
-856756.76626501,1
-856756.7531707643,1
-856756.6989009295,1
-852767.2382380891,0
-848900.4747164579,0
704346.85302541,1
-856756.6863852914,1
-856756.6442483367,1
-854555.1693714233,0
-856757.1141017821,1
-427767.00389386923,0
1407744.2842090363,1
-856745.1134456131,0
-171904.9234976743,0
-830934.8588509292,0
4671742.076933432,1
86661.8948578441,1
-854437.0833354744,0
-856757.1141469814,1
-852938.1308348572,0
-617217.3193774705,1
-856755.9985277344,1
-856756.0086353346,1
-856756.1046289431,1
-851790.4053783235,0
388729.80333545536,0
-856756.0030948303,1
-856756.2012649877,0
-854034.4497498239,0
-856756.039365099,1
-856756.0099949569,1
-856756.0416194829,1
-856757.1141318529,1
-856441.3959718534,0
653958.9523727746,1
9037431.400506975,1
-856756.293055261,1
-675972.2525919362,0
-856756.7974825166,0
6366910.990402316,0
-856757.0095118559,1
-856755.9980363096,1
2280296.6153136673,0
-746283.5739586232,0
1346632.9075801806,0
-848622.2691530602,0
228002.59294865455,0
-856757.3137055621,0
-856756.6578466075,1
6718102.610067706,0
-838494.1088155876,1
3334475.9954276592,0
-856756.3895949821,1
-854047.3004804297,0
-702430.5299302939,0
1923068.893164419,1
-856756.870006671,1
4972058.326428381,1
-856756.5462865095,1
-826972.0414112264,0
-856757.2234028296,1
-856756.0273220926,1
2634899.9579610247,0
-856756.5440358535,0
-856749.4080070852,0
-843001.8908273415,0
-856756.2105276595,0
4850414.328814736,1
-817826.9998240507,0
4850414.328917981,1
-856756.2134059974,1
-856756.005430648,1
672324.6244357146,0
-728134.0164973969,1
-741515.3663257813,0
-856756.8230091943,0
6592493.334892539,0
-854337.9702880775,0
-855424.3864602472,1
-854514.1696481707,0
-836672.9995911617,1
-846033.1547450152,0
-326612.2201044903,0
-856756.6989291273,1
-850724.859174708,1
-854421.0835429864,0
-856756.0124637228,1
-856756.0148258066,1
4972058.326301549,1
-580550.066994718,0
-855751.8536009502,0
-856757.1146600737,0
-856756.0402423479,1
-856757.1064035877,0
4385059.614538959,0
-856756.8545432985,1
-856756.5751377781,0
-362439.01844717056,0
1104306.7185728299,1
4841219.329151162,1
-856756.31311272,1
-856745.1144277445,0
-846888.6774617156,0
-856756.0158851071,1
-812339.0893692386,0
-856725.1800936129,1
-856756.0416160674,1
-855446.7873585459,0
5194052.9120111,0
-856757.0708139994,1
-297438.8722950842,1
-763406.1537245493,0
46722.08676966198,0
-831580.2373072149,0
5466084.888659226,1
-856755.9985478636,1
-855858.0085268467,1
2243506.442340979,1
-856756.0228103431,1
-856756.0271679646,1
-147095.98716514255,0
-615618.4269393252,0
-856757.2228383487,1
-856756.0414481235,1
-856745.114793959,0
-856756.0191039,1
3309663.3105579996,1
-852087.2606687995,1
-854437.0835216645,0
-378901.0050538028,0
-856756.8544934908,1
1344316.6495834505,1
-856756.0101041272,1
-856757.1797623778,1
1889234.835241375,1
-856756.1791048136,1
-856136.237631107,0
1174141.649760826,0
-850045.8717375434,0
-228251.20859953703,0
-850260.8202332581,0
-856097.1020529724,0
7296096.20492745,1
-852117.2606064532,1
-777899.9992855821,0
-856377.7614931044,0
-856756.6473302795,1
-853883.7188754459,0
-856756.2015294348,1
-856756.068647514,0
-530054.0506414133,1
-856756.0163143357,1
-856756.9640305825,1
-856756.5178943443,1
6376029.7093673125,1
-856757.2226619363,1
-856756.642204652,1
-856744.4436700969,0
-718929.6534833096,0
-856756.2920172805,1
-308493.19265107904,0
8008379.814967109,1
1783123.964577685,0
-856755.9985574018,1
-822018.8936016927,0
-763156.0543448103,0
-856684.5762511422,0
-546332.5805220546,1
-829046.2814804158,0
-637751.3056009617,0
9612724.675410802,1
-856756.0578208808,0
-824124.2282554847,0
-856756.0203620986,1
9431520.874394072,1
-842382.9351783053,0
4841219.329157611,1
-856756.0560817083,1
7299581.902614257,0
-855265.2089265756,0
9888965.856098361,0
-856754.8571593146,0
-856575.949094236,0
-856756.356692041,1
-856755.9984246216,0
5062069.928168129,1
1543615.8040856598,1
863011.9996593824,0
7991442.891962478,0
-856756.5948882117,1
-856756.8228138391,0
2375875.6957159624,0
-856409.2035052464,0
4614711.578741588,0
-856756.0034457339,1
-154233.83114167966,0
-739132.514314594,0
-855654.4703859254,0
-845736.1868014296,0
-854421.0836523579,0
-429968.00964479975,1
-838793.1080883683,1
2400932.728319666,0
-856757.1141408989,1
-856756.0502960352,1
-856757.1141369458,1
-656156.0010749553,0
-856609.4604010145,0
-856756.0072199798,1
-370634.0816956253,0
-815838.9989948352,0
-591193.0988802639,0
9660924.887263713,1
-348985.3040030834,1
3094478.988378629,0
-144886.00752832997,0
4959860.326555872,1
-837007.998819121,1
-856756.3898197728,1
-856755.9980207477,1
-834545.2057512426,1
-856757.2349417314,0
-856756.0572300754,1
-856756.6023914878,1
6921748.813040023,1
-851282.5339323581,0
-856756.3899168982,1
2270119.109635177,0
-856725.1800485841,1
-544461.0233877037,1
-855376.6864173281,0
-842434.037719704,0
4959860.32650878,1
-856756.0024928298,1
-855647.9123866603,0
2257586.386438595,0
-384052.00421352516,0
-856756.8557303592,1
-856756.0034577807,1
-640207.3515067182,0
-491210.0029842473,0
-856707.8463352525,0
-82033.5959063546,0
-856756.3898120818,1
-856756.8558859751,1
-831485.9544431588,0
-856745.114458293,0
-112523.27568409278,0
-850464.4006070379,0
-856757.1141258263,1
-839583.3228173382,0
4841219.329154994,1
-856068.0536027009,0
-856756.512997897,1
-856756.0213001518,1
-856756.0338791597,1
-856756.0367215895,1
-808509.6945324091,0
-699760.0353884157,0
-713171.9628601414,0
-789424.8884946462,0
-856756.050624606,1
-856756.960029371,1
-839777.8750599105,0
4694148.735175293,0
-856757.1141349282,1
-260428.93343592482,0
-456600.4796103363,0
-856756.4110768103,1
-856756.0833810114,1
-856756.8204236185,0
-856756.512029669,0
-838652.1089192132,1
-854340.4851989737,0
-856744.1145366032,0
3602795.52352347,0
-856757.1263010675,1
-846033.1547170652,0
-848769.3933665943,0
-800773.9048290104,0
8256538.872305684,0
-856755.9985026512,1
-809813.5370837277,0
-856756.04088553,1
-856756.0152332984,1
-856756.3630697466,1
-856725.1799882265,1
-856756.0455638301,1
-856642.8228042814,0
-856756.9608918824,0
4723593.686509148,0
-856756.030116562,1
408157.79692783474,1
-66488.37698175688,1
-856756.0061675642,1
9289710.716577249,1
-854709.2694396513,0
-856694.1348464049,0
-856756.3563644065,1
-856755.998566217,0
3442818.027478431,0
-367882.0216797623,0
9827526.62559814,0
-852087.2607582315,1
-856732.0134733282,1
-856756.3036411719,1
1189380.8681788584,1
-856757.1141223694,1
-856756.0009013662,1
-856756.3719342788,1
-856745.1144254815,0
-568654.9851018449,0
-856756.0884937227,1
-856756.7567442763,0
-808953.2411559222,0
1396958.2866774383,0
-856756.5314677397,1
-543165.4264072939,0
-856756.2865208617,1
4850414.3289183695,1
-856756.6390949347,1
-802642.150419028,1
-690988.5759314867,0
1189380.868178838,1
-853883.7187164897,0
4959860.326529995,1
3918769.92423024,0
-614539.364258593,0
-792114.0368182468,0
-856756.0109426304,1
-856756.8557742971,1
-856609.7429161384,0
-856756.256056998,1
-856755.9985457737,1
-774260.7950673425,0
-856757.0278960152,0
-856756.3893852948,1
-249287.31323590246,0
347100.67835742736,0
86198.63697251945,0
-856756.002595727,1
-856756.5393014741,1
-856756.3902052988,0
-856754.8571595435,0
-856756.2471103596,1
-856755.998567126,1
-856755.998215467,1
-856745.1137807317,0
-856755.9983737209,1
4850414.328793422,1
-224005.3877327697,1
-856755.9983360966,1
-856756.1554851484,1
-830821.6962811747,0
-852117.260663418,1
-95292.74737299641,1
-856756.8545432985,1
-856756.2018592157,0
-842472.9204742234,0
-266189.00577507087,1
-725764.7731586676,0
-856757.1156189576,1
-856756.9740766495,0
4841219.329194194,1
-852198.2594043674,1
-852117.2606408963,1
-856756.3851434571,1
153126.95415263646,0
-188678.2794300674,0
-387348.00426415796,1
1294754.8373311847,1
-856756.7137975811,0
-856757.1141379061,1
-856756.9105523587,1
-486990.59434884007,0
433584.7783924433,0
-399343.16463008145,1
-856756.0185423038,1
-856756.7335573055,0
4850414.3289158465,1
4850414.32905932,1
-856754.8567978936,0
-854399.0832882527,0
-605664.1684411054,0
-856756.0246024579,0
-856756.8308326448,1
397040.5647259328,0
4740623.932166361,1
-856756.8226355219,0
-28570.071192922303,0
-856727.0057280974,0
-856756.1900159349,1
-704078.2904968954,0
-439093.3735948684,0
-856756.4817418958,1
-856756.0781149198,1
-856756.8558780575,1
-856756.3518014295,1
1265604.334364851,0
-656353.9686613067,1
-728159.0005969771,0
-856620.8300829069,0
-332439.0048791161,0
612188.8536928041,0
-772675.4202699873,0
-856756.9504369498,1
-856756.0293749138,1
-856756.6989291912,1
-691042.8310318638,0
-569276.3343564512,0
-856324.1713763769,0
-856756.014275589,1
-856756.4142178001,1
-851285.9443824812,0
-852233.0659270047,0
-856757.1348893589,0
-803161.7830095091,0
-856756.389758566,1
-856756.4175521036,1
-186043.53316074435,0
-208086.3090278108,1
-365789.09261907724,1
-856757.148112256,0
7153878.902296669,1
-856756.7710451257,0
-856756.0139896173,1
-856337.2866766124,0
-854762.9984921833,0
-701008.0004953506,0
-854153.3675452574,0
-856756.307665054,1
-856757.1141499946,1
7172654.0460300585,1
-856756.8227606397,0
-856756.8543562434,1
199319.6270628135,0
-707106.3613304242,0
-856757.1141289016,1
-854177.3669413779,0
-856756.8556655885,1
-856756.6988543522,1
-856756.7804423058,0
-856756.8546679242,1
-809643.0001473551,0
-856756.0660687914,1
-853525.6351599839,0
-634358.3108155396,0
-856756.0194465043,0
641685.0080892838,0
-855769.1614062398,0
-856757.1141560979,1
-856757.223271368,1
-856757.2233974809,1
1716296.7248427398,1
-707221.3502832127,0
-530496.0349787131,0
-856756.0034270495,1
-856756.2044015863,1
8676149.883458486,0
7592096.896819282,0
-856756.6390800525,1
-856756.8558502062,1
-852087.2606270144,1
-856756.0324787513,1
4512195.721475919,0
717093.664474958,1
-856756.0864193708,1
-131585.5377666303,0
-856756.2627081184,1
-296966.74757954397,0
-856756.8557961241,1
-791420.4663567649,0
-855307.813612358,0
-856756.0157410146,1
-831645.9309445642,0
-585497.0393714225,1
-856756.6860780087,1
8797557.180704733,1
-283187.54147653934,0
-623913.3786295219,0
6156543.798406597,0
-856756.0195879651,1
-856756.854683478,1
-856757.0201097492,0
-856756.0374205072,1
-856756.8547130111,1
-855515.5213947207,0
-856755.9983524183,0
-745403.8413528358,0
-851140.2055088908,0
-854437.0853528467,0
-856756.0019402367,1
-853645.9503851595,0
-856756.4777164556,1
-560265.0798207877,0
-856756.0374205203,1
-728373.3957720235,0
-832513.3385754657,0
-856756.0145223355,1
1707811.5437580934,0
-845442.3626855868,0
1217007.3557157046,1
-856756.6955242578,1
-856745.1158108423,0
-828308.9258445178,0
-856756.166285984,0
-831411.007932956,1
-788625.2008589783,0
-856756.377438087,0
1803586.6297326442,1
1552128.7017335761,1
-107993.49640601466,0
-792611.3981808559,0
-852519.458902607,0
-856756.718561017,1
-856756.1807511166,1
964909.9970937966,1
-463689.1819006026,0
-856756.3898670472,1
3191759.9460258884,0
70166.63072611718,0
-856756.855920998,1
1490733.889076462,0
-856756.9860237819,1
-856756.014767894,1
-856756.3997578442,1
-856756.5777416807,1
-843569.3385235074,0
-856756.1844939071,0
-716439.2889044057,1
-508763.1040876502,1
7916610.875638092,1
-791310.087024359,0
-856754.8568519297,0
-856755.9984366202,1
-851736.3829081613,0
-856756.8543644041,1
-735648.0127137387,0
-856069.0543467402,0
-169368.1534841474,0
-856756.0417820658,1
-855322.2318325905,0
4233402.938375842,0
-584440.958199492,1
1865042.0451014582,0
-830551.4834064555,0
-547604.4282563473,1
-856756.4711700192,0
-856756.0272454611,1
-832815.1078200308,1
-856756.3898626296,1
-666594.3124247052,0
-856756.004836281,1
-856745.1141284487,0
1097489.976776747,0
-766931.5255356453,0
-224005.38773276983,1
-9638.319389724173,0
-636119.2433726464,0
-808388.0533785197,1
-856756.0094297647,1
5474731.266372655,0
-848287.3777049875,1
-752002.0125282755,1
86661.89484573528,1
1195559.377131531,0
-847262.4355030719,0
-647369.1625870907,0
-856583.5903470108,0
-856756.2468815601,1
-728933.0001265099,0
-848794.9683163719,0
4959860.326567716,1
-856154.3942299196,0
-856756.5663383978,0
-856756.8557016776,1
-856756.8545228963,1
1057538.3521680152,0
-805241.0106868879,1
1131346.8529221802,1
-856756.4297072381,1
-856756.2549365888,1
-856757.114519445,0
-856732.0133554022,1
1500686.9726603585,0
-856756.6925298466,1
-856756.9730835425,1
-856756.3901915231,0
-854421.0843161627,0
-86769.01371322549,0
-224005.38773258927,1
9728736.921054637,0
-856756.0216792967,1
-856756.4460916651,0
-842336.9197302765,0
-856565.1946991814,0
-856756.0098586712,1
-856756.0151296519,1
1074.97236240434,0
-856757.2233355151,1
5147434.457933973,0
-856755.9982867563,1
-844241.2537691854,0
-856755.9985616901,1
539790.8144197689,0
-848582.0450265816,0
-815471.253462303,0
-856756.6164775218,1
-856756.0623047794,0
-856381.2658865942,1
1877497.3086051205,0
4947458.128961897,0
-856755.9980462795,1
-856609.0980759455,0
-838494.1079742303,1
-856416.008264069,0
-849428.0296932388,0
1257623.9016689602,1
-856756.0410066508,1
-694631.4130473499,0
-815818.0286489379,0
-856756.0246924406,1
-856756.0715780676,1
-854421.083197807,0
2543117.842340141,0
-856756.3563179108,1
-856756.4046481973,1
-856756.52740428,1
418273.8511567089,0
-773495.0478325102,1
-232198.03214943677,1
-856756.0236455342,1
-819152.0164617618,0
9564605.768269273,1
3042287.9450023635,1
-856745.1143319578,0
-841826.0373663456,0
2373009.5461779567,0
-856756.4765976366,1
-655562.5402156825,0
1871711.8810890266,1
-855990.4717332162,0
-698374.7608732127,0
-856756.0147038666,1
-809903.4483149912,0
-190561.85808525688,0
-856756.7268757215,0
-856132.394584397,0
-224755.38776639453,1
-856756.3347176078,1
-462073.6007749501,0
-856073.39808313,0
-856756.0274519525,1
-856756.0402547094,1
-856757.1149201922,0
-856756.0074891747,1
-856067.3981521406,0
-856756.389695318,0
-846137.1067522386,0
3608066.9337218977,1
6208063.554529342,0
4850414.328917981,1
-856756.2422741699,0
-840330.9985631316,0
-856756.6534418941,1
-19394.008538490976,0
-854485.0859644895,0
-856757.0155096217,0
-856754.8569117971,0
4850414.328925806,1
-856756.5395214757,1
4850414.328895105,1
-591516.3259726276,0
-704808.4488946924,0
617029.545280707,0
-856625.237450274,0
-834704.3921327806,0
-856756.389607667,1
7324521.355813044,1
-855483.2262274222,1
-856756.0977838443,1
-748363.8934094424,0
-856754.8569613117,0
-856756.4785746469,1
-856755.9984625693,1
-856756.0939325654,1
-856756.1485524498,1
-853219.9985635421,1
1740573.5635404564,0
-854567.1518219191,0
-838652.108753725,1
-856757.1147026657,0
-796360.1956367978,0
-856757.1141469814,1
-856756.0458898367,1
-856757.1140412152,1
-856754.857176184,0
-856756.9922554577,1
-856756.0155552007,1
-855208.8036116043,0
586921.8455278116,1
-856756.4298631024,0
-856756.0146913503,1
-810543.5690155374,0
-856500.5089492314,0
-810321.8612395952,0
-856756.3894919374,1
-856757.1142163259,1
3749736.870435689,1
-856754.8570389672,0
1605348.0962125165,0
1049600.977057721,0
-856756.7630645055,1
-845704.8095500171,0
-856126.1996659214,0
83465.61738171778,0
-856756.0164351993,1
4841219.329182673,1
101641.97934756475,0
-856756.2411539775,1
-574389.603070255,0
-260245.3562617714,0
-856472.1765668769,0
5237231.743097501,1
-856756.8227841023,1
-856756.1866111825,1
-856756.9597021451,1
-855858.0086142684,1
-856756.1964532954,0
-848575.0450111988,0
-856756.1278058629,1
-582255.3570994318,0
-856756.1009371848,0
-856755.9985421177,1
8641569.858129783,1
203493.43279447395,0
5287175.564360325,1
-856757.2232642522,1
-832432.9986736799,0
-856756.8546900848,1
4773528.778448775,1
-856757.1140679505,1
-856756.7117901728,0
-856756.4716180122,1
-856756.8708737658,1
-838793.1085403594,1
-856756.1338921112,1
-856757.1145480113,0
-856745.115238864,0
1190540.6699686297,0
-842164.9199683036,0
2948509.817278098,0
-786846.313097093,0
-853441.0883164669,0
-856756.869994048,1
-856756.164732943,1
-677915.5559703355,0
-856756.0290992724,1
-428585.09181972884,1
-848875.8584089341,0
-856756.4023029769,1
-856756.248843983,1
-856756.4560272029,1
-795946.8197497998,0
-850309.9983812182,0
-856757.2421551679,1
-856756.011526828,1
-794542.0365034624,0
-856756.5811853448,0
-853241.9981798029,1
-856756.0456766045,1
-856757.1146690721,0
-856756.0128123988,1
-329008.38064636756,0
-855402.1920890404,0
-856757.1141609069,1
-856755.998021222,1
-856755.9986355961,1
-838793.1084571152,1
-855857.0959666475,0
515481.23343569494,0
-856756.0042160418,0
-856067.3983885299,0
-833389.2538014384,1
-547374.3247695654,1
-856148.7447419703,0
3069945.7482482893,0
-856756.1999544523,1
-856755.9985450514,1
-520857.6892722854,0
-856756.3203098723,1
1001058.2817705272,0
-856756.3310680899,1
-856756.3189367357,1
-732099.0004847513,0
-807452.3280656339,0
-597448.7222359793,0
-856754.8568429489,0
-538841.7246639951,0
-856694.1348483679,0
316724.9754325097,1
-790347.2588269977,0
-856756.0139444704,1
7450519.157916197,0
7405737.84493846,1
31492.615875124,0
-847455.8654630915,0
-856756.093092842,1
-706617.2869452317,1
1789921.7612650213,0
-856756.8196413628,0
6444694.189350893,0
-210444.1318479774,0
9456591.074629027,1
-856756.5254857508,1
-675132.5659100256,0
-856756.4153215847,0
-855578.323891064,0
-850340.3164800087,0
-856756.3899203751,0
1761082.9692732077,1
-848794.9682744473,0
-856725.1798979342,1
-856756.3693228107,0
-856755.9993834575,1
-779169.9996727649,1
-856757.0113498323,1
-856757.1140691391,1
4972058.326440278,1
-562886.6465318198,0
-856756.8547082939,1
-850143.2949703473,1
-818149.4162914082,0
-856756.0196414792,0
2398823.050381069,0
1637327.0284613152,0
-856074.0545065071,0
-856756.015525923,1
339395.8299401115,1
-825148.2911109714,0
-856756.0152470181,1
-856756.0230197799,1
-856756.8335997727,0
-856531.9742382203,0
3423637.9487798302,1
600632.6056774716,0
-856757.1834537025,1
4605470.347382442,0
